"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0432404725576233,2,57,25.0689655172414,"GO:0032989 cellular component morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032989","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0032990 cell part morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032990","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0042330 taxis "," http://amigo.geneontology.org/amigo/term/GO:0042330","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,65,22.9798850574713,"GO:0048468 cell development "," http://amigo.geneontology.org/amigo/term/GO:0048468","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,61,22.9798850574713,"GO:0048666 neuron development "," http://amigo.geneontology.org/amigo/term/GO:0048666","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0048667 cell morphogenesis involved in neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0048667","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0048812 neuron projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048812","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0048858 cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048858","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0061564 axon development "," http://amigo.geneontology.org/amigo/term/GO:0061564","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0097485 neuron projection guidance "," http://amigo.geneontology.org/amigo/term/GO:0097485","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0120039 plasma membrane bounded cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0120039","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0006935 chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0006935","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0007409 axonogenesis "," http://amigo.geneontology.org/amigo/term/GO:0007409","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,57,25.0689655172414,"GO:0007411 axon guidance "," http://amigo.geneontology.org/amigo/term/GO:0007411","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,60,22.9798850574713,"GO:0000902 cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0000902","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,58,25.0689655172414,"GO:0000904 cell morphogenesis involved in differentiation "," http://amigo.geneontology.org/amigo/term/GO:0000904","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,62,22.9798850574713,"GO:0030182 neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030182","XP_020610523.1 XP_020631458.1"
0.0432404725576233,2,60,25.0689655172414,"GO:0031175 neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0031175","XP_020610523.1 XP_020631458.1"
0.0457784408675643,2,63,21.2122015915119,"GO:0048699 generation of neurons "," http://amigo.geneontology.org/amigo/term/GO:0048699","XP_020610523.1 XP_020631458.1"
